Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2028-02-01,,15642,0.0,0.0,,0.5223588184426202,,236949.54029135793,,181695.14629351246,,0.0,,181695.14629351246,13166450.420101989
2028-03-01,,14886,0.0,0.0,,0.5223336579445611,,241039.9394365481,,184832.09091455713,,0.0,,184832.09091455713,13351282.511016546
2028-04-01,,14203,0.0,0.0,,0.5223193366650439,,222552.63021515828,,170656.02165312436,,0.0,,170656.02165312436,13521938.53266967
2028-05-01,,13597,0.0,0.0,,0.5223159066475703,,220163.7483308839,,168824.24672733806,,0.0,,168824.24672733806,13690762.779397009
2028-06-01,,13051,0.0,0.0,,0.5223163500031754,,204496.49414903723,,156810.39938651252,,0.0,,156810.39938651252,13847573.178783521
2028-07-01,,12561,0.0,0.0,,0.522319651848852,,203381.04940607699,,155955.01983121724,,0.0,,155955.01983121724,14003528.198614739
2028-08-01,,12120,0.0,0.0,,0.5223261975846647,,196251.5348231315,,150487.9406518018,,0.0,,150487.9406518018,14154016.139266541
2028-09-01,,11743,0.0,0.0,,0.5223360071307844,,184019.2808862828,,141107.991767508,,0.0,,141107.991767508,14295124.13103405
2028-10-01,,11420,0.0,0.0,,0.5223494341378037,,184927.955194069,,141804.6143166861,,0.0,,141804.6143166861,14436928.745350737
2028-11-01,,11126,0.0,0.0,,0.5223668449810299,,174352.59774607533,,133695.12980212248,,0.0,,133695.12980212248,14570623.87515286
2028-12-01,,10844,0.0,0.0,,0.522387014678577,,175601.43409639256,,134652.52215858555,,0.0,,134652.52215858555,14705276.397311445
2029-01-01,,10568,0.0,0.0,,0.5224100688435588,,171153.36694571332,,131241.4579312887,,0.0,,131241.4579312887,14836517.855242735
2029-02-01,,10317,0.0,0.0,,0.5224343544546524,,150922.58451822915,,115728.13475733485,,0.0,,115728.13475733485,14952245.99000007
2029-03-01,,10076,0.0,0.0,,0.5224605142144656,,163195.07257405046,,125138.46231518986,,0.0,,125138.46231518986,15077384.45231526
2029-04-01,,9837,0.0,0.0,,0.5224891290515786,,154187.94435377754,,118231.48780180539,,0.0,,118231.48780180539,15195615.940117065
2029-05-01,,9608,0.0,0.0,,0.5225189596872242,,155627.54996547033,,119335.08222968651,,0.0,,119335.08222968651,15314951.022346752
2029-06-01,,9389,0.0,0.0,,0.5225496651980162,,147190.23966980618,,112865.07049692985,,0.0,,112865.07049692985,15427816.092843682
2029-07-01,,9182,0.0,0.0,,0.5225809396396831,,148742.3889022554,,114054.95696383472,,0.0,,114054.95696383472,15541871.049807517
2029-08-01,,8982,0.0,0.0,,0.5226130366550423,,145520.6721618764,,111584.2614121491,,0.0,,111584.2614121491,15653455.311219666
2029-09-01,,8798,0.0,0.0,,0.5226446410900435,,137945.43293381183,,105775.34095532737,,0.0,,105775.34095532737,15759230.652174994
2029-10-01,,8626,0.0,0.0,,0.5226759473947129,,139767.61024189668,,107172.29090319273,,0.0,,107172.29090319273,15866402.943078186
2029-11-01,,8467,0.0,0.0,,0.5227066343691062,,132772.9124957741,,101808.57210904956,,0.0,,101808.57210904956,15968211.515187236
2029-12-01,,8321,0.0,0.0,,0.5227363121920536,,134847.37848017004,,103398.99050204168,,0.0,,103398.99050204168,16071610.505689276
2030-01-01,,8188,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,16071610.505689276
